sales_rep,product_name,revenue_ytd,units_ytd,txn_count
9.0,CBD EXTRA STRENGTH 50MG,79.96,4,4
9.0,CBD EXTRA STRENGTH+SLEEP,0,0,9
9.0,CBD GEL+ARNICA 1000MG,510.2900000000001,11,6
9.0,CBD GEL + ARNICA 1000MG CBD 3.3OZ,1668.6200000000001,45,25
9.0,CBD GEL + MENTHOL 1000MG CBD 3.3OZ,314.52,9,4
9.0,CBD Gummy 15mg Mixed Berry,190.85,7,6
9.0,CBD GUMMY BERRY 15MG TBDM,414.26,14,2
9.0,CBD GUMMY MELATONIN 15MG,223.93,7,2
9.0,CBD GUMMY MIX BERRY 15MG,135.95,5,2
9.0,CBD GUMMY RASPBERRY 30MG,991.6500000000001,35,16
9.0,CBD + MELATONIN 60SG,1227.69,87,26
9.0,CBD OIL 1000MG PEPPERMINT,175.95,5,4
9.0,CBD OIL 1000MG PEPPERMINT 1OZ,2604.7599999999998,92,30
9.0,CBD OIL 1000MG UNFLAVORED,1090.8899999999999,31,13
9.0,CBD OIL 1000MG UNFLAVORED 1OZ,6594.260000000001,230,80
9.0,CBD OIL 2000MG PEPPERMINT 2OZ,5311.5,120,42
9.0,CBD OIL 2000MG PEPPRMNT,607.0899999999999,11,10
9.0,CBD OIL 2000MG UNFLAVORED,110.38,2,25
9.0,CBD OIL 2000MG UNFLAVORED 2OZ,2848.3599999999997,62,21
9.0,CBD OIL 250 MG UNFLAVORED,302.19,21,9
9.0,CBD OIL 250MG UNFLAVORED 1OZ,2053.14,176,58
9.0,CBD OIL 250MG UNFLAVORED 1OZ ##V,119.00999999999999,10,4
9.0,CBD + Power to Sleep,110.34,6,1
9.0,CBD+POWER TO SLEEP,0,0,7
9.0,CBD + POWER TO SLEEP 60SG,1135.3899999999999,73,26
9.0,CBD + STRESS DEFY 84SG ##V,585.55,26,6
9.0,CBD + Turmeric,270.16,13,4
9.0,CBD+TURMERIC,602.94,26,12
9.0,CBD + TURMERIC 60SG,2779.2699999999995,148,52
9.0,CBD+TURMERIC XTRA STRNGTH,0,0,3
9.0,CBD XTRA STRENGTH 50MG,719.9099999999999,9,6
9.0,CHROMIUM PICLINATE BOOST,0,0,1
9.0,CLA Lean Body Fat Reduction,62.12,4,2
9.0,CLA Lean Body Fat Reduction 80ct,14.1,1,1
9.0,C.L.A. LEAN BODY FAT REDUCTION 80SG,2304.3499999999995,175,89
9.0,CLEANSE&FLUSH WEIGHT LOSS,175.89,11,3
9.0,COLLAGEN BEAUTY,139.14000000000001,6,3
9.0,COLLAGEN BEAUTY 80CAP,1417.97,288,203
9.0,COLON FLUSH XTRA STRENGTH,127.92,8,4
9.0,CoQ 10 RED,176.01,8,2
9.0,COQ10 RED,74.37,3,2
9.0,COQ10 RED 60SG,1221.3600000000001,59,19
9.0,D3 & K2 COMPLEX HI-PO,992.9099999999999,69,24
9.0,Daily Gentle Cleanse,56.76,4,3
9.0,DAILY GENTLE CLEANSE,159.9,10,10
9.0,Daily Gentle Cleanse 60ct,435.04,36,5
9.0,DAILY GENTLE CLEANSE 60SG,3959.7199999999993,307,159
9.0,Daily Multi Testosterone UP Booster for Men,64.77,3,2
9.0,Daily Multi Testosterone UP Booster for Men 60ct,89.95000000000002,5,4
9.0,DAILY MULTI TESTOSTERONE UP BOOSTER FOR MEN 60SG,5566.410000000002,286,139
9.0,Deep Tissue Collagen Pure,187.9,10,4
9.0,DEEP TISSUE COLLAGEN-PURE,119.94,6,3
9.0,DEEP TISSUE COLLAGEN PURE 80SG,3901.61,238,124
9.0,DIGEST AID GLUTEN & DAIRY,31.98,2,2
9.0,(DISCM)10DAY SUPER CLEAN,0,0,9
9.0,(DISCM) BOSWELLIA+BIOPER,0,0,1
9.0,(DISCM)CBD GUMMY BRY15MG,0,0,4
9.0,(DISCM)COLLAGEN PEPTI,0,0,1
9.0,(DISCM)FISH OIL 2X POTNCY,0,0,1
9.0,Double Potency 5 HTP Extra,95.93,7,3
9.0,Double Potency 5-HTP Extra 60ct,174.9,14,5
9.0,DOUBLE POTENCY 5 HTP EXTRA 60SG,9385.540000000003,735,150
9.0,DOUBLE POTENCY CBD 30MG VALUE SIZE 90SG,2151.4700000000003,49,19
9.0,DOUBLE POTENCY FISH OIL PURE 60SG,740.4300000000001,58,32
9.0,DOUBLE POTENCY FISH OIL PURE 60SG ##V,47.32,4,4
9.0,Double Potency Ginkgo Biloba,185.90000000000003,10,7
9.0,Double- Potency Ginkgo Biloba 60ct,101.66,5,2
9.0,DOUBLE POTENCY GINKGO BILOBA 60SG,3542.1299999999997,220,97
9.0,DOUBLE POTENCY ONE PER DAY CBD 30MG 15SG,994.6700000000001,77,43
9.0,DOUBLE POTENCY ONE PER DAY CBD 30MG 15SG ##V,121.19999999999999,9,5
9.0,DUAL ACTION FAT BURNER RED 75SG,955.2699999999999,59,44
9.0,DUAL ACTION FAT BURNR RED,59.97,3,2
9.0,DUAL ACTION TESTOSTERONE UP PROSTATE DEFENSE 60SG,3520.0700000000006,136,68
9.0,EMPTY UNIQUE BLUE FLOOR STAND 12PC,0,18,18
9.0,EMPTY UNIQUE ORANGE FLOOR STAND 12PC,0,40,40
9.0,EMPTY UNIVERSAL GREEN FLOOR STAND GLP1 12PC,0,62,62
9.0,EMPTY UNIVSL GREEN FLOOR STAND DISPLAY (Q3) 24PC,0,73,73
9.0,EMPTY WEIGHT LOSS FLOOR DISPLAY (Q2) 24PC,0,14,14
9.0,ENERGY & ENDURANCE TESTOSTERONE UP MEN 40+ 60SG,8463.730000000001,372,176
9.0,Energy & Endurance Testosterone UP Men Over 40,123.15,5,3
9.0,Energy & Endurance Testosterone UP Men Over 40 60ct,1070.49,52,9
9.0,ESTROPAUSE MENOPAUSE,239.85,15,8
9.0,EstroPause Menopause Support,504.46000000000004,35,15
9.0,ESTROPAUSE MENOPAUSE SUPPORT 80SG,5890.799999999997,448,201
9.0,Extra-Energy Thermo-Fuel Max Fat Burner 100ct,33.58,2,1
9.0,EXTRA ENERGY THERMO FUEL MAX FAT BURNER 100SG,3407.7299999999996,188,104
9.0,Extra Strength Ashwagandha 60ct,673.11,45,22
9.0,EXTRA STRENGTH ASHWAGANDHA 60SG,8488.15,561,252
9.0,EXTRA STRENGTH CBD 50MG VALUE SIZE 90SG ,5232.12,86,32
9.0,Extra Strength Colon Flush,263.84000000000003,18,3
9.0,Extra Strength Colon Flush 60ct,33,2,1
9.0,EXTRA STRENGTH COLON FLUSH 60SG,2301.120000000001,175,95
9.0,EXTRA STRENGTH ONE PER DAY CBD 50MG 15SG,459.96000000000004,28,17
9.0,EXTRA STRENGTH ONE PER DAY CBD 50MG 15SG ##V,102.74000000000001,6,4
9.0,EXTRA STRENGTH TESTOSTERONE UP PRO GROWTH 60SG,4190.27,187,103
9.0,EXTRA STRENGTH TESTOSTERONE UP X2 60SG,4978.720000000002,189,116
9.0,FEMALE BALANCE KSM-66,335.86,14,5
9.0,FEMALE BALANCE KSM-66 60CAP,5688.65,396,163
9.0,FORSKOLIN FAT LOSS DIET 60SG,2137.43,143,62
9.0,Forskolin Fat Loss Diet Stimulator,136.08,8,4
9.0,Forskolin Fat-Loss Diet Stimulator 60ct,90,6,2
9.0,GARCINIA HCA FAT REDCTION,140.72,8,3
9.0,GARCINIA HCA FAT REDUCTION DIET 90SG,371.48,26,12
9.0,GINKGO BILOBA 2X POTENCY,39.98,2,1
9.0,GINKGO FOCUS&MEMORY VALUE,727.7400000000001,26,13
9.0,GINKGO MAX FOCUS & MEMORY,815.49,51,26
9.0,Ginkgo Smart,809.8599999999999,55,25
9.0,GINKGO SMART MAX FOCUS & MEMORY 120SG,10586.339999999997,466,219
9.0,Ginkgo Smart Maximum Focus & Memory 60ct,202.91,15,9
9.0,GINKGO SMART MAXIMUM FOCUS & MEMORY 60SG,13693.270000000004,1048,471
9.0,GINZA PLUS ENDURANCE VITALITY BALANCE 75SG,57.559999999999995,5,4
9.0,Gluten & Dairy Digestive Aid 50ct,172.13,14,9
9.0,GLUTEN & DAIRY DIGESTIVE AID 50SG,785.49,59,43
9.0,Good Mood Sleep PM,15.99,1,1
9.0,GOOD MOOD SLEEP PM,175.89,11,5
9.0,GOOD MOOD SLEEP PM 54SG,2926.1600000000003,230,115
9.0,Green Tea Fat Metabolizer,343.82000000000005,19,9
9.0,GREEN TEA FAT METABOLIZER,279.86,14,4
9.0,Green Tea Fat Metabolizer 150ct VALUE SIZE,57.82,2,1
9.0,Green Tea Fat Metabolizer 75ct,227.21,14,8
9.0,GREEN TEA FAT METABOLIZER 75SG,4536.1100000000015,275,156
9.0,GREEN TEA FAT METABOLIZER VALUE 150SG,1577.7299999999998,53,41
9.0,GUT TO BRAIN HUNGER CNTRL,537.39,21,8
9.0,Gut to Brain Hunger Control,585.99,25,13
9.0,Gut-to-Brain Hunger Control 60ct,402.99,21,11
9.0,GUT TO BRAIN HUNGER CONTROL 60SG,4101.450000000002,205,108
9.0,HAIR FOLLICLE STIMULATOR,143.94,6,2
9.0,HAIR FOLLICLE STIMULATOR 60SG,3598.15,184,80
9.0,HAIR & NAILS LONG+STRONG,47.97,3,3
9.0,HEALTHY BRAIN 24HR FOCUS,191.92,8,4
9.0,HEALTHY BRAIN ALA 60CAPS,2167.8900000000003,188,99
9.0,HEALTHY BRAIN ALA&BACOPA,71.97,3,3
9.0,Healthy Brain All Day Focus,61.17,3,2
9.0,HEALTHY BRAIN ALL DAY FOCUS 60SG,3787.3900000000003,195,98
9.0,Healthy Flow Saw Palmetto,39.42,2,1
9.0,Healthy-Flow Saw Palmetto 60ct,35.480000000000004,2,1
9.0,HEALTHY FLOW SAW PALMETTO 60SG,4671.949999999999,253,118
9.0,Healthy Tract Prebiotic,40.77,3,1
9.0,HEALTHY TRACT PREBIOTIC 60SG,272.94,23,6
9.0,HEALTHY TRACT PREBIOTIC 60SG ##V,78.34,7,4
9.0,HIGH POTENCY D3 & K2 COMPLEX 60SG,17502.880000000012,1514,535
9.0,High Potency Mega D3 K2 Turmeric Extract,859.04,66,30
9.0,High Potency Mega D3+K2 Turmeric Extract 60ct,726.01,66,19
9.0,IMMUNO-SHIELD ALL SEASON,369.37999999999994,22,7
9.0,Immuno Shield All Season Wellness,62.12,4,3
9.0,Immuno-Shield All Season Wellness 100ct,41.36,4,2
9.0,IMMUNO SHIELD ALL SEASON WELLNESS 100SG,5166.710000000001,393,104
9.0,IMMUNO-SHIELD W/ SAMBUCUS ELDERBERRY 60SG,1490.8400000000001,131,58
9.0,Inflamma Less,818.34,41,14
9.0,INFLAMMA-LESS,291.07,13,8
9.0,Inflamma-Less 80ct,16.79,1,1
9.0,INFLAMMA LESS 80SG,6468.199999999999,353,177
9.0,INHOLTRA,53.98,2,2
9.0,INHOLTRA LUBRI-JOINT 120C,632.0899999999999,27,10
9.0,Inholtra Premium Lubri-Joint,388.65,16,4
9.0,Inholtra Premium Lubri-Joint 120ct,31.82,1,1
9.0,Keto Karma Burn Fat RED,232.88,13,4
9.0,KETO-KARMA BURN FAT RED,59.97,3,1
9.0,KETO KARMA BURN FAT RED 72SG,1734.6399999999999,107,55
9.0,KIDNEY & LIVER SUPER CLNS,679.6600000000001,34,18
9.0,L-Arginine + Horney Goat Weed 75ct,50.3,3,3
9.0,L Arginine + Horny Goat Weed,53.97,3,2
9.0,L-ARGININE+HORNYGOAT WEED,259.87,13,6
9.0,L-ARGININE + HORNY GOAT WEED 72SG,5556.73,343,191
9.0,L Citruline + L Arginine,318.99,21,12
9.0,L-CITRULLINE+L-ARGININE,95.94,6,4
9.0,L-CITRULLINE + L ARGININE 60SG,4285.6,332,154
9.0,Libido Max for Active Men,368.48999999999995,23,11
9.0,LIBIDO-MAX FOR ACTIVE MEN,246.26,14,5
9.0,Libido-Max for Active Men 60ct,200.39,14,10
9.0,LIBIDO MAX FOR ACTIVE MEN 60SG,6029.970000000003,420,240
9.0,LIBIDO-MAX RED TURBO,57.57000000000001,3,2
9.0,Liquid Quick-Delivery Ashwagandha Mind Body 10ct,31.82,1,1
9.0,Liver Detox & Blood Refresh,261.86,14,3
9.0,LIVER DETOX&BLOOD REFRESH,259.87,13,5
9.0,Liver Detox & Blood Refresh 60ct,287.78999999999996,21,7
9.0,LIVER DETOX & BLOOD REFRESH 60SG,8760.310000000003,539,263
9.0,Living Green Liquid-Gel Multi for MEN 120ct VALUE SIZE,47.54,2,1
9.0,Living Green Liquid-Gel Multi for MEN 90ct,156.51,9,6
9.0,Living Green Liquid-Gel Multi for WOMEN 120ct VALUE SIZE,60.18,2,1
9.0,Living Green Liquid-Gel Multi for WOMEN 90ct,263.65999999999997,14,7
9.0,Living Green Men's Multi,793.08,38,17
9.0,LIVING GREEN MULTI FOR MEN 90SG,11660.140000000003,608,245
9.0,LIVING GREEN MULTI FOR MEN VALUE 120SG,15166.730000000007,635,243
9.0,LIVING GREEN MULTI FOR WOMEN 90SG,9678.980000000001,501,210
9.0,LIVING GREEN MULTI FOR WOMEN VALUE SIZE 120SG,8825.310000000003,365,159
9.0,LIVING GREEN MULTI MEN,982.0399999999998,36,17
9.0,LIVING GREEN MULTI WOMEN,713.3199999999999,28,16
9.0,Living Green Women's Multi,861.48,40,15
9.0,LONGER STRONGER HAIR&NAIL,251.91000000000003,9,6
9.0,Longer Stronger Hair & Nails 60ct,192.56,16,4
9.0,LONGER STRONGER HAIR & NAILS 60SG,8134.929999999997,632,274
9.0,LONGER STRONGER HAIR & NAILS VALUE SIZE 120SG,5275.040000000001,231,124
9.0,Longer Stroniger Hair & Nails,125.52000000000001,9,5
9.0,LONGJACK EXTRACT+POTENCY,228.67000000000002,13,6
9.0,Longjack Extract + Potency Wood Primal-Male,29.9,2,1
9.0,LONGJACK EXTR+POTENCY WOOD PRIMAL MALE 60CAPS,2323.9099999999994,241,124
9.0,Love My Legs,107.83000000000001,5,4
9.0,LOVE MY LEGS,115.95000000000002,5,3
9.0,LOVE MY LEGS VEIN + CIRCULATION 60SG,2411.199999999999,127,77
9.0,Maca Root and Ashwagandha 75ct,266.07,17,5
9.0,MACA ROOT AND ASHWAGANDHA 75SG,8991.009999999998,559,271
9.0,Maca Root & Ashwagandha,692.65,36,11
9.0,MACA ROOT & ASHWAGANDHA,379.81,19,12
9.0,MACA ROOT + ASHWAGANDHA 42GUMMIES,2213.9500000000003,254,132
9.0,MAGNESIUM+ASHWAGANDHA X3,175.9,10,2
9.0,Magnesium + Beets & CoQ10,73.41,4,1
9.0,MAGNESIUM + BEETS & COQ10,215.89999999999998,10,2
9.0,MAGNESIUM + BEETS & COQ10 60CAP,1903.9499999999998,327,228
9.0,Magnesium + Milk Thistle & Turmeric,73.4,4,2
9.0,MAGNESIUM + MILK THISTLE & TURMERIC 60CAP,1633.22,327,225
9.0,MAGNESIUM + WHOLE-BODY BALANCE 30GUMMIES,1689.6000000000004,257,135
9.0,Maximum Strength 3 in 1 Carb Blocker,204.65999999999997,14,7
9.0,Maximum Strength 3-in-1 Carb Blocker 75ct,130.07,10,5
9.0,MEGA B12 ONE PER DAY 60SG,5391.199999999999,430,191
9.0,MEGA B-COMPLEX ADV ABSORB,1036.0799999999997,72,30
9.0,Mental Clarity Information Retention,162.91000000000003,9,6
9.0,MENTAL CLARITY INFORMATION RETENTION 60SG,2882.239999999999,180,85
9.0,MENTAL CLARIY RETENTION,59.97,3,1
9.0,Mighty Moringa,851.44,57,18
9.0,MIGHTY MORINGA,1599.0000000000002,100,32
9.0,Mighty Moringa 60ct,1108.3400000000001,85,16
9.0,MIGHTY MORINGA 60SG,17308.539999999997,1342,493
9.0,MILK THISTLE LIVER CLEANS,382.58,22,11
9.0,Milk Thistle Liver Cleanse,2081.57,123,46
9.0,Milk Thistle Liver Cleanse 60ct,2186.42,145,20
9.0,MILK THISTLE LIVER CLEANSE 60T,7043.940000000005,474,171
9.0,Milk Thistle Liver Detox,413.77,24,7
9.0,MILK THISTLE LIVER DETOX,147.12,8,4
9.0,MILK THISTLE LIVER DETOX 30GUMMIES,2261.2700000000004,258,136
9.0,Milk Thistle Liver Detox 60ct,645.9699999999999,43,15
9.0,MILK THISTLE LIVER DETOX 60SG,13826.069999999998,982,402
9.0,MILK THISTLE TRIPLE DETOX 60SG,975.5099999999999,235,143
9.0,MULTI-HERB CLEANSE,251.88,12,5
9.0,Multi-Herb Colon Cleanse 275ct ECONOMY SIZE,117.52,6,2
9.0,MULTI HERB COLON CLEANSE ECONOMY SIZE 275SG,945.33,54,42
9.0,MULTI HERB DIGEST & DETOX,209.89999999999998,10,5
9.0,MULTI-HERB DIGEST & DETOX 275T,392.9100000000001,23,14
9.0,MULTI-TESTOSTERONE BOOSTR,47.98,2,2
9.0,NEXT LEVEL STEEL LIBIDO,287.88,12,8
9.0,Next Level Steel Libido X2,202.71,9,5
9.0,Next Level Steel Libido X2 75ct,235.49,11,5
9.0,NEXT LEVEL STEEL LIBIDO X2 MACA & L ARGININE 75SG,5015.090000000003,258,157
9.0,NITRIC OXIDE POWER,1037.81,59,25
9.0,Nitric Oxide Pre Sport,1366.36,82,27
9.0,NITRIC OXIDE PRESPORT,1783.83,97,28
9.0,Nitric Oxide Pre Sport 60ct,583.9,42,15
9.0,NITRIC OXIDE PRE-SPORT 60SG,26567.76999999997,1780,556
9.0,One Per Day Mega B12,479.70000000000005,30,7
9.0,One-Per-Day Mega B-12 60ct,254.25,21,9
9.0,Only One Liquid Gel Multi with Iron,361.44999999999993,23,15
9.0,Only One Liquid-Gel Multi WITH IRON 60ct,277.61,18,4
9.0,Only One Liquid Gel Multi without Iron,755.46,46,23
9.0,Only One Liquid-Gel Multi WITHOUT IRON 60ct,190.28,13,5
9.0,ONLY ONE MULTI NO IRON,492.52,28,8
9.0,ONLY ONE MULTI W/ IRON,422.16,24,5
9.0,ONLY ONE MULTI WITH IRON 60SG,4990.8099999999995,346,141
9.0,ONLY ONE MULTI WITHOUT IRON 60SG,4237.12,293,140
9.0,Optimuim Strength Testosterone UP PRO Growth,120.35,5,5
9.0,POWER 2 SLEEP NOMELATONIN,0,0,2
9.0,Power Male Horny Goat Weed w/ Nitric Oxide Boost,240.64000000000001,17,8
9.0,POWER MALE HORNY GOAT WEED W/OUT BOOSTER 60SG,4670.049999999999,361,204
9.0,Power to Sleep,877.02,61,23
9.0,POWER TO SLEEP MAGNESIUM PM+FLOWER 60CAP,1685.8900000000003,361,247
9.0,POWER TO SLEEP PM,987.5099999999999,49,28
9.0,Power to Sleep PM 60ct,245.22000000000003,20,11
9.0,POWER TO SLEEP PM 60SG,10002.919999999998,771,319
9.0,POWER TO SLEEP PM 6MG,235.06,14,7
9.0,Power to Sleep PM 6mg Melatonin 60ct,149.77,11,4
9.0,POWER TO SLEEP PM 6MG MELATONIN 60SG,3777.3899999999994,281,134
9.0,POWER TO SLEEP PM MAGNES,31.98,2,1
9.0,Power to Sleep PM Melatonin 6 mg,884.82,59,16
9.0,Power to Sleep PM Melatonin Free,341.67999999999995,23,9
9.0,POWER TO SLEEP PM MELATONIN FREE 50SG,3401.9299999999994,246,102
9.0,POWER TO SLEEP PM VALUE SIZE 120SG,9733.040000000005,401,193
9.0,Pro-Active Male Prosta-Strong Healthy Urinary Flow 180ct VALUE SIZE,100.94,2,1
9.0,Pro-Active Male Prosta-Strong Healthy Urinary Flow 90ct,1120.54,51,22
9.0,Pro Active Nitric Oxide PWR Blood Flow Booster,364.11,24,6
9.0,PROACTIVE NITRIC OXIDE PWR BLOOD FLW BOOSTER 60SG,9768.779999999995,683,301
9.0,Prosta Strong,764.1,31,16
9.0,PROSTA-STRONG,1095.7000000000003,30,21
9.0,PROSTA STRONG 90SG,21065.069999999992,921,416
9.0,Prosta Strong Red,515.77,23,12
9.0,Prosta-Strong Red,93.56,4,2
9.0,PROSTA-STRONG RED,191.92,8,5
9.0,Prosta-Strong RED 80ct,944.8,56,15
9.0,PROSTA STRONG RED 80SG,14533.01000000001,736,318
9.0,PROSTA STRONG VALUE SIZE 180SG,17497.41,400,215
9.0,Pure Defense Mushroom 8 Immune Support,118.61,7,4
9.0,Pure Defense Mushroom-8 Immune Support 60ct,13.79,1,1
9.0,PURE DEFENSE MUSHROOM 8 IMMUNE SUPPORT 60SG,1866.9600000000005,134,59
9.0,PWER 2 SLEEP NO MELATONIN,268.64,16,9
9.0,PWR MALE HORNY GOAT WEED,271.83,17,9
9.0,Quick Energy RED Liquid Gel Multi,43.18,2,1
9.0,QUICK ENERGY RED MULTI 72SG,1649.1400000000003,93,59
9.0,RAPID-ACTING TESTOSTERONE UP THERMO BURN-MAX 60CAP,1631.26,79,47
9.0,RESPIRATORY CLEANSE & DEFENSE 60T,10366.589999999995,1041,325
9.0,Respiratory Support & Defense,2093.45,175,35
9.0,Respiratory Support & Defense 60ct,2017.3799999999999,204,33
9.0,RESPRITORY CLEAN&DEFENSE,767.3599999999999,64,20
9.0,Sensual Woman Edurance Stress Libido,57.09,3,2
9.0,SENSUAL WOMAN ENDURANCE STRESS LIBIDO 60SG,2716.7300000000005,155,93
9.0,SENSUAL WOMEN ENDURANCE,111.95,5,3
9.0,SHATAVARI ROSE MIND+BODY,351.8,20,11
9.0,SHATAVARI ROSE MIND & BODY FOR WOMEN 60CAPS,1248.3100000000002,122,73
9.0,SLEEP FIT PM FAT BURNER,299.85,15,4
9.0,SLEEP FIT PM FAT BURNER 60CAPS,2181.6399999999994,134,60
9.0,Steel Libido,417.77,23,17
9.0,Steel-Libido 75ct,287.24,19,8
9.0,STEEL-LIBIDO FOR MEN,355.46000000000004,14,8
9.0,STEEL LIBIDO FOR MEN 75SG,8194.72,491,237
9.0,STEEL LIBIDO FOR MEN VALUE SIZE 150SG,2579.7900000000004,82,59
9.0,Steel Libido for Women,413.78,22,9
9.0,STEEL-LIBIDO FOR WOMEN,215.88,12,9
9.0,STEEL LIBIDO FOR WOMEN 48SG,1029.37,79,49
9.0,Steel-Libido for WOMEN 75ct,131.07,8,4
9.0,STEEL LIBIDO FOR WOMEN 75SG,4344.37,269,142
9.0,STEEL LIBIDO MAX3 + NITRIC OXIDE BOOSTER 75SG,152.14,8,5
9.0,STEEL LIBIDO MAX3 + NITRIC OXIDE BOOSTER 75SG ##V,160.94,8,5
9.0,STEEL-LIBIDO PEAK TESTOST,59.97,3,2
9.0,Steel Libido Peak Testosterone,178.90000000000003,10,5
9.0,Steel-Libido Peak Testosterone 75ct,15.29,1,1
9.0,STEEL LIBIDO PEAK TESTOSTERONE 75SG,4309.209999999999,266,140
9.0,STEEL-LIBIDO PINK,301.47,13,8
9.0,Steel Libido PINK for Women,665.5400000000001,31,13
9.0,STEEL LIBIDO PINK FOR WOMEN 60SG,4946.32,260,148
9.0,Steel Libido RED,2236.5000000000005,115,53
9.0,STEEL-LIBIDO RED,2083.11,89,43
9.0,Steel-Libido RED 75ct,1005.2600000000002,64,13
9.0,STEEL LIBIDO RED 75SG,21964.82,1342,602
9.0,STEEL LIBIDO RED VALUE SIZE 150SG,8779.920000000002,304,166
9.0,Stored Fat Belly Burner,1627.35,112,42
9.0,STORED FAT BELLY BURNER,359.85,15,14
9.0,Stored Fat Belly Burner 60ct,400.47,35,12
9.0,STORED FAT BELLY BURNER 60SG,12785.319999999992,1051,347
9.0,STORED FAT BELLY BURNER PLUS CALORIE BURN GP 40SG,5472.73,402,170
9.0,STORED FAT BELLY BURNER VALUE SIZE 100SG,3512.2599999999993,180,101
9.0,Stress Defy,322.27000000000004,13,4
9.0,STRESS-DEFY,148.74,6,1
9.0,Stress-Defy 84ct,464.75,25,2
9.0,STRESS DEFY BALANCED RELAXED CALM 84SG,13702.270000000004,706,89
9.0,"STRESS-DEFY BALANCED, RELAXED, FOCUSED 30GUMMIES",2226.1000000000004,257,135
9.0,STRESS DEFY OPTIMAL SLEEP,46.38,2,1
9.0,STRESS DEFY SLEEP PM 50SG,2363.7399999999993,134,67
9.0,Sunny Mood,522.8,25,9
9.0,SUNNY MOOD,403.02000000000004,18,7
9.0,SUNNY MOOD W/ 5-HTP,156.73000000000002,7,5
9.0,Sunny Mood with 5 HTP,150.01,7,3
9.0,SUNNY MOOD WITH 5 HTP 80SG,2453.0300000000007,137,75
9.0,Sunny Mood with Rhodiola 75ct,486.90999999999997,29,13
9.0,SUNNY MOOD WITH RHODIOLA 75SG,11268.449999999992,626,237
9.0,Super Cleanse,1296.0299999999997,86,34
9.0,Super Cleanse 100ct,3550.2200000000003,358,95
9.0,SUPER CLEANSE 100T,5328.060000000002,503,235
9.0,Super Cleanse 200ct ECONOMY SIZE,2950.1900000000005,201,55
9.0,SUPER CLEANSE 200T,6492.249999999998,415,221
9.0,SUPER CLEANSER 100 PS,667.2700000000001,53,27
9.0,SUPER CLEANSER 200 PS,780.78,42,23
9.0,TESTOSTERONE BOOST RED,531.79,21,15
9.0,Testosterone Extra Fat Burner,79.48,4,3
9.0,Testosterone-Extra Fat Burner 60ct,63.84,3,2
9.0,TESTOSTERONE EXTRA FAT BURNER 60SG,6266.639999999997,341,187
9.0,Testosterone Mega Boost RED,453.46999999999997,21,11
9.0,Testosterone Mega-Boost Red 56ct,67.16,4,4
9.0,TESTOSTERONE MEGA BOOST RED 56SG,5798.0999999999985,318,176
9.0,TESTOSTERONE MEGA BOOST RED 68SG,8239.710000000003,360,193
9.0,TESTOSTERONE PRO GROWTH,55.98,2,2
9.0,Testosterone Up,185.52,8,6
9.0,TESTOSTERONE UP,153.54,6,5
9.0,Testosterone UP 60ct,77.14,4,2
9.0,TESTOSTERONE UP 60SG,6575.670000000002,317,142
9.0,TESTOSTERONE UP MAX3 + NITRIC OXIDE BOOSTER 60SG,210.91,8,4
9.0,TESTOSTERONE UP-OVER 40,139.95,5,2
9.0,TESTOSTERONE UP PEAK PERFORMANCE 30GUMMIES,2261.2700000000004,258,136
9.0,TESTOSTERONE UP PROSTATE,159.95,5,4
9.0,Testosterone UP Prostate Defense,153.55,5,2
9.0,Testosterone Up RED,1640.1200000000001,69,26
9.0,TESTOSTERONE UP RED,1552.2199999999998,58,35
9.0,TESTOSTERONE UP RED 32SG,1891.8000000000006,147,81
9.0,Testosterone UP RED 60ct,439.83000000000004,22,6
9.0,TESTOSTERONE UP RED 60SG,11673.000000000002,552,224
9.0,TESTOSTERONE UP RED VALUE SIZE 100SG,4620.040000000001,133,74
9.0,Testosterone UP Strength & Size,235.10999999999999,9,4
9.0,Testosterone Up Strength & Size 60ct,26.36,1,1
9.0,TESTOSTERONE UP STRENGTH & SIZE 60SG,5010.85,221,112
9.0,TESTOSTERONE UP VALUE SIZE 120SG,3210.02,85,33
9.0,TESTOSTERONE-XTRA FAT BRN,89.56,4,2
9.0,TESTOSTERONE XTRA STRNGTH,351.89,11,7
9.0,TESTOSTER THERMO BURN MAX,76.77,3,2
9.0,TESTSTERONE STRENGTH&SIZE,55.98,2,1
9.0,THERMO BURN STUBBORN FAT,119.94,6,4
9.0,Thermo Burn Stubborn Fat Metabolizer,190.9,11,5
9.0,Thermo Burn Stubborn Fat Metabolizer 60ct,370.92999999999995,25,13
9.0,THERMO BURN STUBBORN FAT METABOLIZER 60SG,3789.6500000000005,228,135
9.0,THERMO-FUEL MAX FAT BURNR,223.9,10,7
9.0,TRIPLE-BOOST CAFFEINEFREE,110.34,6,3
9.0,Triple Boost Caffeine Free Energy,63.44,4,3
9.0,Triple-Boost Caffeine-Free Energy 75ct,34,2,1
9.0,TRIPLE BOOST CAFFEINE FREE ENERGY 75SG,3261.279999999999,212,84
9.0,TRIPLE DIET FAT REDUCTION,35.18,2,1
9.0,Triple Diet Fat Reduction Max Accelerator,74.75,5,3
9.0,Triple Diet Fat Reduction Max Accelerator 72ct,165.87,12,3
9.0,TRIPLE DIET FAT REDUCTION MAX ACCELERATOR 72SG,4367.08,305,142
9.0,Triple Source Magnesium Ashwagandha,85.31,5,4
